Order_ID,Order_Date,Customer_ID,Customer_Name,Gender,Age,Category,Product,Quantity,Price,Payment_Mode,Order_Status,City,Total_Amount
500934,13:08.9,15111,Customer_15111,Female,50,Electronics,Headphones,2,24135,Debit Card,Delivered,Hyderabad,48270
500935,21:54.5,17445,Customer_17445,Female,46,Fashion,T-Shirt,2,36344,Debit Card,Delivered,Mumbai,72688
500936,30:40.1,27147,Customer_27147,Female,58,Electronics,Mobile,1,68763,Cash on Delivery,Cancelled,Pune,68763
500937,39:25.7,38699,Customer_38699,Female,20,Electronics,Headphones,1,982,UPI,Cancelled,Gurgaon,982
500938,48:11.3,29394,Customer_29394,Female,35,Electronics,Mixer,4,56693,Debit Card,Delivered,Mumbai,226772
500939,56:56.9,47821,Customer_47821,Male,21,Electronics,Laptop,2,53438,Net Banking,Delivered,Chennai,106876
500940,05:42.5,47331,Customer_47331,Female,45,Beauty,Watch,1,60982,Debit Card,Delivered,Delhi,60982
500941,14:28.1,39415,Customer_39415,Male,35,Sports,Watch,1,69881,Net Banking,Delivered,Chennai,69881
500942,23:13.7,49228,Customer_49228,Male,18,Beauty,Shoes,4,41682,Credit Card,Delivered,Hyderabad,166728
500943,31:59.3,35970,Customer_35970,Female,25,Home & Kitchen,Watch,1,18544,Cash on Delivery,Cancelled,Mumbai,18544
500944,40:44.9,12623,Customer_12623,Female,57,Fashion,Watch,3,47435,Credit Card,Delivered,Hyderabad,142305
500945,49:30.5,23811,Customer_23811,Male,51,Fashion,Watch,1,30783,Net Banking,Delivered,Chennai,30783
500946,58:16.1,21256,Customer_21256,Male,29,Fashion,Lipstick,2,30562,UPI,Delivered,Noida,61124
500947,07:01.7,21943,Customer_21943,Female,26,Beauty,Mixer,1,22118,Cash on Delivery,Delivered,Gurgaon,22118
500948,15:47.3,39336,Customer_39336,Male,46,Electronics,Lipstick,2,66169,Debit Card,Delivered,Mumbai,132338
500949,24:33.0,45397,Customer_45397,Male,57,Beauty,Laptop,2,43883,Net Banking,Returned,Chennai,87766
500950,33:18.6,44502,Customer_44502,Male,29,Fashion,Mobile,3,5077,UPI,Delivered,Hyderabad,15231
500951,42:04.2,24526,Customer_24526,Female,45,Electronics,Mixer,3,14911,UPI,Delivered,Mumbai,44733
500952,50:49.8,11475,Customer_11475,Male,52,Sports,Shoes,4,15463,Net Banking,Delivered,Delhi,61852
500953,59:35.4,47624,Customer_47624,Male,38,Sports,Mixer,2,67995,Cash on Delivery,Delivered,Gurgaon,135990
500954,08:21.0,16821,Customer_16821,Male,23,Electronics,T-Shirt,3,25026,Net Banking,Returned,Hyderabad,75078
500955,17:06.6,25510,Customer_25510,Female,59,Sports,Mobile,1,11615,Credit Card,Delivered,Delhi,11615
500956,25:52.2,43998,Customer_43998,Female,33,Fashion,Lipstick,4,43200,Net Banking,Delivered,Mumbai,172800
500957,34:37.8,25723,Customer_25723,Female,34,Sports,Lipstick,3,9196,Credit Card,Delivered,Mumbai,27588
500958,43:23.4,40585,Customer_40585,Female,58,Beauty,Laptop,3,46212,Debit Card,Delivered,Pune,138636
500959,52:09.0,48644,Customer_48644,Female,27,Electronics,Mobile,1,12907,Net Banking,Delivered,Pune,12907
500960,00:54.6,42411,Customer_42411,Male,31,Beauty,Watch,1,27551,UPI,Delivered,Pune,27551
500961,09:40.2,13826,Customer_13826,Female,38,Beauty,Watch,1,25599,Credit Card,Cancelled,Gurgaon,25599
500962,18:25.8,11941,Customer_11941,Male,18,Beauty,Headphones,3,36714,Net Banking,Cancelled,Mumbai,110142
500963,27:11.4,42751,Customer_42751,Male,49,Beauty,T-Shirt,1,51541,Credit Card,Delivered,Chennai,51541
500964,35:57.0,26695,Customer_26695,Male,55,Sports,Laptop,4,31202,Net Banking,Returned,Delhi,124808
500965,44:42.6,30182,Customer_30182,Female,44,Home & Kitchen,Mixer,1,24084,Credit Card,Returned,Bangalore,24084
500966,53:28.2,12432,Customer_12432,Male,25,Home & Kitchen,Laptop,4,15460,Debit Card,Delivered,Noida,61840
500967,02:13.8,13048,Customer_13048,Male,64,Sports,Watch,3,382,UPI,Delivered,Noida,1146
500968,10:59.4,45320,Customer_45320,Male,27,Beauty,Watch,2,66929,UPI,Delivered,Pune,133858
500969,19:45.0,31195,Customer_31195,Male,54,Fashion,Mobile,1,10576,Net Banking,Delivered,Chennai,10576
500970,28:30.6,37738,Customer_37738,Male,49,Fashion,Laptop,1,17473,Debit Card,Delivered,Hyderabad,17473
500971,37:16.2,13864,Customer_13864,Female,53,Electronics,Shoes,4,4978,Net Banking,Delivered,Mumbai,19912
500972,46:01.9,29214,Customer_29214,Male,64,Beauty,Mobile,2,65324,UPI,Delivered,Chennai,130648
500973,54:47.5,42767,Customer_42767,Male,24,Beauty,Mobile,1,66600,Credit Card,Delivered,Gurgaon,66600
500974,03:33.1,35995,Customer_35995,Male,49,Beauty,T-Shirt,2,53495,Net Banking,Cancelled,Gurgaon,106990
500975,12:18.7,33344,Customer_33344,Female,26,Home & Kitchen,Mixer,2,35163,Debit Card,Delivered,Mumbai,70326
500976,21:04.3,48341,Customer_48341,Female,25,Home & Kitchen,Laptop,2,67828,Debit Card,Delivered,Pune,135656
500977,29:49.9,46780,Customer_46780,Male,59,Sports,T-Shirt,2,65596,UPI,Delivered,Hyderabad,131192
500978,38:35.5,20382,Customer_20382,Female,22,Home & Kitchen,Lipstick,2,66078,UPI,Delivered,Chennai,132156
500979,47:21.1,33559,Customer_33559,Female,26,Beauty,Headphones,4,17852,Debit Card,Delivered,Noida,71408
500980,56:06.7,28756,Customer_28756,Male,28,Electronics,T-Shirt,2,8866,Cash on Delivery,Cancelled,Noida,17732
500981,04:52.3,13461,Customer_13461,Female,49,Electronics,Mobile,4,60411,Debit Card,Delivered,Mumbai,241644
500982,13:37.9,27565,Customer_27565,Female,26,Sports,Laptop,3,29309,Debit Card,Delivered,Noida,87927
500983,22:23.5,16180,Customer_16180,Male,45,Fashion,Lipstick,4,36814,Credit Card,Cancelled,Mumbai,147256
500984,31:09.1,37622,Customer_37622,Female,52,Fashion,Shoes,2,32175,UPI,Delivered,Gurgaon,64350
500985,39:54.7,32887,Customer_32887,Female,53,Sports,Headphones,3,46516,Net Banking,Delivered,Pune,139548
500986,48:40.3,48094,Customer_48094,Male,38,Fashion,Mixer,2,47524,UPI,Delivered,Mumbai,95048
500987,57:25.9,38751,Customer_38751,Female,60,Fashion,Lipstick,4,54155,Credit Card,Delivered,Chennai,216620
500988,06:11.5,31098,Customer_31098,Male,40,Sports,Headphones,1,2772,Debit Card,Delivered,Hyderabad,2772
500989,14:57.1,44012,Customer_44012,Male,27,Beauty,Laptop,4,51530,Debit Card,Delivered,Chennai,206120
500990,23:42.7,43617,Customer_43617,Female,60,Beauty,Lipstick,3,65990,Credit Card,Delivered,Hyderabad,197970
500991,32:28.3,24485,Customer_24485,Female,55,Beauty,Mobile,4,65314,Cash on Delivery,Delivered,Gurgaon,261256
500992,41:13.9,25512,Customer_25512,Female,35,Beauty,Lipstick,2,3066,Credit Card,Delivered,Pune,6132
500993,49:59.5,33360,Customer_33360,Female,29,Fashion,T-Shirt,2,25242,UPI,Cancelled,Bangalore,50484
500994,58:45.1,20724,Customer_20724,Male,39,Home & Kitchen,T-Shirt,2,62578,Cash on Delivery,Delivered,Bangalore,125156
500995,07:30.8,29144,Customer_29144,Female,36,Electronics,Headphones,1,4261,Cash on Delivery,Delivered,Noida,4261
500996,16:16.4,28695,Customer_28695,Male,23,Beauty,Watch,4,7109,UPI,Cancelled,Bangalore,28436
500997,25:02.0,36561,Customer_36561,Male,64,Home & Kitchen,Lipstick,1,57760,Debit Card,Delivered,Pune,57760
500998,33:47.6,33603,Customer_33603,Female,50,Home & Kitchen,Laptop,2,20465,Debit Card,Delivered,Chennai,40930
500999,42:33.2,36715,Customer_36715,Male,37,Sports,Headphones,1,60163,UPI,Delivered,Bangalore,60163
